"numer_adres";"stan_zdrowia";"y_wgs84";"dzielnica";"adres";"lokalizacja";"wiek_w_dni";"srednica_k";"pnie_obwod";"miasto";"jednostka";"x_pl2000";"wysokosc";"y_pl2000";"numer_inw";"﻿x_wgs84";"_id";"gatunek_1";"gatunek";"data_wyk_pom"
"";"średni";"52.149818";"Ursynów";"ul. MALINOWSKIEGO E";"Ulica MALINOWSKIEGO E";"0";"6";"70";"Warszawa";"Dzielnica Ursynów";"7502661.1048951";"9";"5779569.22643357";"D213580";"21.03888";9235;"Fraxinus  sp.";"jesion  sp.";"20110720"
"";"średni";"52.149867";"Ursynów";"ul. DERENIOWA";"Ulica DERENIOWA";"0";"10";"98";"Warszawa";"Dzielnica Ursynów";"7502646.87468531";"10";"5779574.66657343";"D213581";"21.038673";9236;"Fraxinus  sp.";"jesion  sp.";"20110720"
"";"średni";"52.1499";"Ursynów";"ul. DERENIOWA";"Ulica DERENIOWA";"0";"5";"47";"Warszawa";"Dzielnica Ursynów";"7502640.95244755";"9";"5779578.32587413";"D213582";"21.038586";9237;"Fraxinus  sp.";"jesion  sp.";"20110720"
"";"średni";"52.149947";"Ursynów";"ul. DERENIOWA";"Ulica DERENIOWA";"0";"5";"34";"Warszawa";"Dzielnica Ursynów";"7502630.53132867";"9";"5779583.63076923";"D213583";"21.038434";9238;"Fraxinus  sp.";"jesion  sp.";"20110720"
"";"średni";"52.14997";"Ursynów";"ul. DERENIOWA";"Ulica DERENIOWA";"0";"12";"111";"Warszawa";"Dzielnica Ursynów";"7502624.83902098";"12";"5779586.19132867";"D213584";"21.038351";9239;"Fraxinus  sp.";"jesion  sp.";"20110720"
"";"średni";"52.149992";"Ursynów";"ul. DERENIOWA";"Ulica DERENIOWA";"0";"7";"64";"Warszawa";"Dzielnica Ursynów";"7502619.69776224";"9";"5779588.56867133";"D213585";"21.038276";9240;"Fraxinus  sp.";"jesion  sp.";"20110720"
"";"średni";"52.150018";"Ursynów";"ul. DERENIOWA";"Ulica DERENIOWA";"0";"7";"81";"Warszawa";"Dzielnica Ursynów";"7502614.83104895";"9";"5779591.45034965";"D213586";"21.038205";9241;"Fraxinus  sp.";"jesion  sp.";"20110720"
"";"średni";"52.150036";"Ursynów";"ul. DERENIOWA";"Ulica DERENIOWA";"0";"6";"74";"Warszawa";"Dzielnica Ursynów";"7502610.05706294";"9";"5779593.50783217";"D213587";"21.038135";9242;"Fraxinus  sp.";"jesion  sp.";"20110720"
"";"średni";"52.150052";"Ursynów";"ul. DERENIOWA";"Ulica DERENIOWA";"0";"5";"30";"Warszawa";"Dzielnica Ursynów";"7502606.66041958";"6";"5779595.24587413";"D213588";"21.038085";9243;"Fraxinus  sp.";"jesion  sp.";"20110720"
"";"średni";"52.150069";"Ursynów";"ul. DERENIOWA";"Ulica DERENIOWA";"0";"4";"29";"Warszawa";"Dzielnica Ursynów";"7502602.71216783";"6";"5779597.21188811";"D213589";"21.038028";9244;"Fraxinus  sp.";"jesion  sp.";"20110720"
"";"średni";"52.150085";"Ursynów";"ul. DERENIOWA";"Ulica DERENIOWA";"0";"4";"34";"Warszawa";"Dzielnica Ursynów";"7502598.12153846";"5";"5779598.94937063";"D213590";"21.03796";9245;"Fraxinus  sp.";"jesion  sp.";"20110720"
"";"zły";"52.150156";"Ursynów";"ul. DERENIOWA";"Ulica DERENIOWA";"0";"1";"22";"Warszawa";"Dzielnica Ursynów";"7502585.12965035";"6";"5779606.86237762";"D213591";"21.037771";9246;"Fraxinus  sp.";"jesion  sp.";"20110720"
"";"średni";"52.150171";"Ursynów";"ul. DERENIOWA";"Ulica DERENIOWA";"0";"1";"15";"Warszawa";"Dzielnica Ursynów";"7502582.51272727";"6";"5779608.50895105";"D213592";"21.037732";9247;"Fraxinus  sp.";"jesion  sp.";"20110720"
"";"średni";"52.150232";"Ursynów";"ul. DERENIOWA";"Ulica DERENIOWA";"0";"7";"63";"Warszawa";"Dzielnica Ursynów";"7502567.96041958";"7";"5779615.23076923";"D213593";"21.03752";9248;"Fraxinus  sp.";"jesion  sp.";"20110720"
"";"średni";"52.150248";"Ursynów";"ul. DERENIOWA";"Ulica DERENIOWA";"0";"8";"97";"Warszawa";"Dzielnica Ursynów";"7502563.41594406";"12";"5779617.10503497";"D213594";"21.037454";9249;"Fraxinus  sp.";"jesion  sp.";"20110720"
"";"średni";"52.15029";"Ursynów";"ul. DERENIOWA";"Ulica DERENIOWA";"0";"7";"89";"Warszawa";"Dzielnica Ursynów";"7502554.78559441";"9";"5779621.77006993";"D213595";"21.037327";9250;"Fraxinus  sp.";"jesion  sp.";"20110720"
"";"średni";"52.161562";"Ursynów";"ul. PUŁAWSKA";"Ulica PUŁAWSKA";"0";"5";"56, 37, 34";"Warszawa";"Dzielnica Ursynów";"7501209.86923077";"7";"5780875.37776224";"D214097";"21.017682";9751;"Robinia  sp.";"robinia  sp.";"20110715"
"";"średni";"52.162409";"Ursynów";"ul. PUŁAWSKA";"Ulica PUŁAWSKA";"0";"7";"101";"Warszawa";"Dzielnica Ursynów";"7501214.52629371";"9";"5780969.61132867";"D214098";"21.01775";9752;"Robinia  sp.";"robinia  sp.";"20110715"
"";"zły";"52.163057";"Ursynów";"ul. PASZKIEWICZA L";"Ulica PASZKIEWICZA L";"0";"3";"31, 21";"Warszawa";"Dzielnica Ursynów";"7501215.5179021";"4";"5781041.69230769";"D214099";"21.017765";9753;"Acer negundo";"klon jesionolistny";"20110715"
"";"średni";"52.150665";"Ursynów";"ul. DERENIOWA";"Ulica DERENIOWA";"0";"5";"58";"Warszawa";"Dzielnica Ursynów";"7502476.74475524";"7";"5779663.38825175";"D213607";"21.036188";9262;"Tilia cordata";"lipa drobnolistna";"20110720"
"";"średni";"52.150711";"Ursynów";"ul. DERENIOWA";"Ulica DERENIOWA";"0";"7";"87";"Warszawa";"Dzielnica Ursynów";"7502469.62867133";"9";"5779668.51230769";"D213608";"21.036084";9263;"Fraxinus  sp.";"jesion  sp.";"20110720"
"";"średni";"52.150761";"Ursynów";"ul. DERENIOWA";"Ulica DERENIOWA";"0";"7";"75";"Warszawa";"Dzielnica Ursynów";"7502463.3841958";"7";"5779674.13958042";"D213609";"21.035992";9264;"Fraxinus  sp.";"jesion  sp.";"20110720"
"";"średni";"52.15081";"Ursynów";"ul. DERENIOWA";"Ulica DERENIOWA";"0";"7";"79";"Warszawa";"Dzielnica Ursynów";"7502457.96615385";"7";"5779679.53846154";"D213610";"21.035913";9265;"Fraxinus  sp.";"jesion  sp.";"20110720"
"";"średni";"52.150876";"Ursynów";"ul. DERENIOWA";"Ulica DERENIOWA";"0";"6";"84";"Warszawa";"Dzielnica Ursynów";"7502451.17006993";"5,5";"5779686.90545455";"D213611";"21.035814";9266;"Tilia cordata";"lipa drobnolistna";"20110720"
"";"średni";"52.151035";"Ursynów";"ul. DERENIOWA";"Ulica DERENIOWA";"0";"5";"15, 13, 13";"Warszawa";"Dzielnica Ursynów";"7502433.35482517";"3";"5779704.56657343";"D213612";"21.035554";9267;"Fraxinus  sp.";"jesion  sp.";"20110720"
"";"średni";"52.166537";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"2";"0";"Warszawa";"Dzielnica Ursynów";"7502205.82839161";"1,5";"5781429.2372028";"D213613";"21.032241";9268;"Platanus sp.";"platan sp.";"20110704"
"";"średni";"52.166544";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"1";"0";"Warszawa";"Dzielnica Ursynów";"7502199.95538462";"1";"5781429.96657343";"D213614";"21.032155";9269;"Tilia cordata";"lipa drobnolistna";"20110704"
"";"średni";"52.16641";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"12";"165";"Warszawa";"Dzielnica Ursynów";"7502193.35566434";"13";"5781415.13706294";"D213615";"21.032058";9270;"Ulmus laevis";"wiąz szypułkowy";"20110704"
"";"dobry";"52.166379";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"3";"12";"Warszawa";"Dzielnica Ursynów";"7502185.46615385";"5";"5781411.65566434";"D213616";"21.031943";9271;"Acer platanoides";"klon pospolity";"20110704"
"";"średni";"52.166362";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"13";"120, 150";"Warszawa";"Dzielnica Ursynów";"7502179.04433566";"13";"5781409.73090909";"D213617";"21.031849";9272;"Ulmus laevis";"wiąz szypułkowy";"20110704"
"";"dobry";"52.166461";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"8";"80";"Warszawa";"Dzielnica Ursynów";"7502180.59944056";"9";"5781420.71454545";"D213618";"21.031872";9273;"Tilia platyphyllos";"lipa szerokolistna";"20110704"
"";"średni";"52.166417";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"3";"47";"Warszawa";"Dzielnica Ursynów";"7502167.38867133";"4";"5781415.85762238";"D213619";"21.031679";9274;"Platanus x hispanica";"platan klonolistny";"20110704"
"";"dobry";"52.166361";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"5";"61, 71";"Warszawa";"Dzielnica Ursynów";"7502142.98475525";"9";"5781409.62391608";"D213620";"21.031322";9275;"Tilia platyphyllos";"lipa szerokolistna";"20110704"
"";"dobry";"52.166354";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"4";"50, 39";"Warszawa";"Dzielnica Ursynów";"7502137.29622378";"7";"5781408.79748252";"D213621";"21.031239";9276;"Tilia platyphyllos";"lipa szerokolistna";"20110704"
"";"dobry";"52.166246";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"4";"46, 40, 18, 27";"Warszawa";"Dzielnica Ursynów";"7502134.73230769";"5";"5781396.80685315";"D213622";"21.031201";9277;"Prunus  sp.(śliwa)";"śliwa  sp.";"20110704"
"";"dobry";"52.166312";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"3";"31";"Warszawa";"Dzielnica Ursynów";"7502122.89244755";"6";"5781404.21482517";"D213623";"21.031028";9278;"Tilia platyphyllos";"lipa szerokolistna";"20110704"
"";"dobry";"52.166153";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"4";"32, 31, 24";"Warszawa";"Dzielnica Ursynów";"7502095.09804196";"5";"5781386.44769231";"D213624";"21.030622";9279;"Malus  sp.";"jabłoń  sp.";"20110704"
"";"średni";"52.166224";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"3";"62";"Warszawa";"Dzielnica Ursynów";"7502086.10237762";"6";"5781394.40629371";"D213625";"21.030491";9280;"Platanus x hispanica";"platan klonolistny";"20110704"
"";"dobry";"52.166206";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"4";"72";"Warszawa";"Dzielnica Ursynów";"7502077.75370629";"6";"5781392.38951049";"D213626";"21.030368";9281;"Platanus x hispanica";"platan klonolistny";"20110704"
"";"dobry";"52.166077";"Ursynów";"ul. KONCERTOWA";"Ulica KONCERTOWA";"0";"1";"11";"Warszawa";"Dzielnica Ursynów";"7502043.16755245";"3";"5781378.00573427";"D213627";"21.029863";9282;"Platanus x hispanica";"platan klonolistny";"20110704"
"";"dobry";"52.166152";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"6";"77";"Warszawa";"Dzielnica Ursynów";"7502042.43020979";"7";"5781386.33440559";"D213628";"21.029852";9283;"Fraxinus  sp.";"jesion  sp.";"20110704"
"";"dobry";"52.166135";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"4";"120";"Warszawa";"Dzielnica Ursynów";"7502033.25552448";"14";"5781384.40811189";"D213629";"21.029718";9284;"Populus maximowiczii";"topola Maksymowicza";"20110704"
"";"dobry";"52.166122";"Ursynów";"ul. KONCERTOWA";"Ulica KONCERTOWA";"0";"4";"112";"Warszawa";"Dzielnica Ursynów";"7502025.91510489";"14";"5781383.03244755";"D213630";"21.029611";9285;"Populus maximowiczii";"topola Maksymowicza";"20110704"
"";"dobry";"52.166104";"Ursynów";"ul. KONCERTOWA";"Ulica KONCERTOWA";"0";"4";"119";"Warszawa";"Dzielnica Ursynów";"7502021.51174825";"14";"5781380.92545455";"D213631";"21.029546";9286;"Populus maximowiczii";"topola Maksymowicza";"20110704"
"";"dobry";"52.128619";"Ursynów";"ul. RELAKSOWA";"Ulica RELAKSOWA";"0";"2";"11";"Warszawa";"Dzielnica Ursynów";"7505398.62811189";"4,5";"5777212.87804196";"D215607";"21.07884";11252;"Betula pendula";"brzoza brodawkowata";"20110708"
"";"dobry";"52.166095";"Ursynów";"ul. KONCERTOWA";"Ulica KONCERTOWA";"0";"4";"126, 63";"Warszawa";"Dzielnica Ursynów";"7502016.37398601";"14";"5781379.91678322";"D213632";"21.029471";9287;"Populus maximowiczii";"topola Maksymowicza";"20110704"
"";"dobry";"52.166106";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"1,5";"37";"Warszawa";"Dzielnica Ursynów";"7502011.37300699";"2,5";"5781381.15062937";"D213633";"21.029398";9288;"Tilia platyphyllos";"lipa szerokolistna";"20110704"
"";"dobry";"52.166077";"Ursynów";"ul. KONCERTOWA";"Ulica KONCERTOWA";"0";"4";"146";"Warszawa";"Dzielnica Ursynów";"7502007.84153846";"14";"5781377.94531468";"D213634";"21.029347";9289;"Populus maximowiczii";"topola Maksymowicza";"20110704"
"";"dobry";"52.166058";"Ursynów";"ul. KONCERTOWA";"Ulica KONCERTOWA";"0";"4";"110";"Warszawa";"Dzielnica Ursynów";"7502003.98867133";"14";"5781375.83916084";"D213635";"21.02929";9290;"Populus maximowiczii";"topola Maksymowicza";"20110704"
"";"dobry";"52.166053";"Ursynów";"ul. KONCERTOWA";"Ulica KONCERTOWA";"0";"4";"86";"Warszawa";"Dzielnica Ursynów";"7502001.05230769";"13";"5781375.24265734";"D213636";"21.029247";9291;"Populus maximowiczii";"topola Maksymowicza";"20110704"
"";"dobry";"52.166076";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"1,5";"15";"Warszawa";"Dzielnica Ursynów";"7501998.66601399";"2,5";"5781377.85034965";"D213637";"21.029212";9292;"Tilia platyphyllos";"lipa szerokolistna";"20110704"
"";"dobry";"52.166048";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"4";"85";"Warszawa";"Dzielnica Ursynów";"7501997.24503496";"14";"5781374.69244755";"D213638";"21.029192";9293;"Populus maximowiczii";"topola Maksymowicza";"20110704"
"";"dobry";"52.166065";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"2";"23";"Warszawa";"Dzielnica Ursynów";"7501993.52839161";"3,5";"5781376.61300699";"D213639";"21.029137";9294;"Tilia platyphyllos";"lipa szerokolistna";"20110704"
"";"dobry";"52.166019";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"4";"107";"Warszawa";"Dzielnica Ursynów";"7501991.74055944";"13";"5781371.53244755";"D213640";"21.029111";9295;"Populus maximowiczii";"topola Maksymowicza";"20110704"
"";"dobry";"52.165963";"Ursynów";"ul. KONCERTOWA";"Ulica KONCERTOWA";"0";"2,5";"25";"Warszawa";"Dzielnica Ursynów";"7501991.33076923";"5";"5781365.30853147";"D213641";"21.029105";9296;"Platanus x hispanica";"platan klonolistny";"20110704"
"";"dobry";"52.166034";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"2";"29";"Warszawa";"Dzielnica Ursynów";"7501986.18881119";"5";"5781373.13216783";"D213642";"21.02903";9297;"Tilia platyphyllos";"lipa szerokolistna";"20110705"
"";"dobry";"52.166022";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"1,5";"23";"Warszawa";"Dzielnica Ursynów";"7501979.90433566";"4,5";"5781371.84825175";"D213643";"21.028938";9298;"Tilia platyphyllos";"lipa szerokolistna";"20110704"
"";"dobry";"52.166001";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"4,5";"97";"Warszawa";"Dzielnica Ursynów";"7501976.00545455";"13";"5781369.51286713";"D213644";"21.028881";9299;"Populus maximowiczii";"topola Maksymowicza";"20110704"
"";"dobry";"52.165997";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"1,5";"24";"Warszawa";"Dzielnica Ursynów";"7501972.79440559";"5";"5781369.00825175";"D213645";"21.028834";9300;"Tilia platyphyllos";"lipa szerokolistna";"20110704"
"";"dobry";"52.165984";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"4";"37, 27, 68, 63";"Warszawa";"Dzielnica Ursynów";"7501969.90433566";"13";"5781367.58853147";"D213646";"21.028792";9301;"Populus maximowiczii";"topola Maksymowicza";"20110704"
"";"dobry";"52.165981";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"1";"14";"Warszawa";"Dzielnica Ursynów";"7501965.2248951";"5";"5781367.26601399";"D213647";"21.028724";9302;"Populus maximowiczii";"topola Maksymowicza";"20110704"
"";"dobry";"52.165969";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"4";"91, 26";"Warszawa";"Dzielnica Ursynów";"7501961.41776224";"13,5";"5781365.9372028";"D213648";"21.028668";9303;"Populus maximowiczii";"topola Maksymowicza";"20110704"
"";"dobry";"52.165953";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"6";"54, 45";"Warszawa";"Dzielnica Ursynów";"7501952.83916084";"7";"5781364.19524476";"D213649";"21.028543";9304;"Fraxinus  sp.";"jesion  sp.";"20110704"
"";"dobry";"52.165928";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"16";"73, 66, 70, 64, 56";"Warszawa";"Dzielnica Ursynów";"7501708.63062937";"12";"5781361.22195804";"D213650";"21.024973";9305;"Acer negundo";"klon jesionolistny";"20110704"
"";"średni";"52.165891";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"8";"113, 105";"Warszawa";"Dzielnica Ursynów";"7501703.12629371";"11";"5781357.19286713";"D213651";"21.024893";9306;"Acer negundo";"klon jesionolistny";"20110704"
"";"średni";"52.165936";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"7";"60, 62";"Warszawa";"Dzielnica Ursynów";"7501693.76587413";"8";"5781362.13216783";"D213652";"21.024756";9307;"Acer negundo";"klon jesionolistny";"20110704"
"";"średni";"52.165966";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"5";"52";"Warszawa";"Dzielnica Ursynów";"7501693.58097902";"7";"5781365.5186014";"D213653";"21.024753";9308;"Crataegus sp.";"głóg sp.";"20110704"
"";"średni";"52.165946";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"7";"53, 23, 34, 33";"Warszawa";"Dzielnica Ursynów";"7501687.70909091";"7";"5781363.22867133";"D213654";"21.024667";9309;"Acer negundo";"klon jesionolistny";"20110704"
"";"średni";"52.165856";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"9";"57, 80, 84, 34";"Warszawa";"Dzielnica Ursynów";"7501682.1158042";"11";"5781353.25048951";"D213655";"21.024586";9310;"Acer negundo";"klon jesionolistny";"20110704"
"";"średni";"52.165891";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"7";"97, 102, 38";"Warszawa";"Dzielnica Ursynów";"7501652.56881119";"16";"5781357.17566434";"D213656";"21.024154";9311;"Populus alba";"topola biała";"20110704"
"";"średni";"52.165913";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"9";"231";"Warszawa";"Dzielnica Ursynów";"7501641.00643357";"17";"5781359.55174825";"D213657";"21.023985";9312;"Populus alba";"topola biała";"20110704"
"";"średni";"52.165893";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"6";"44, 78";"Warszawa";"Dzielnica Ursynów";"7501637.06195804";"12";"5781357.35384615";"D213658";"21.023927";9313;"Populus alba";"topola biała";"20110704"
"";"średni";"52.165975";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"5";"87";"Warszawa";"Dzielnica Ursynów";"7501628.80097902";"11";"5781366.45762238";"D213659";"21.023806";9314;"Populus alba";"topola biała";"20110704"
"";"średni";"52.165971";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"10";"87, 86";"Warszawa";"Dzielnica Ursynów";"7501625.86461538";"11";"5781365.9993007";"D213660";"21.023764";9315;"Populus alba";"topola biała";"20110704"
"";"średni";"52.166002";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"2";"35";"Warszawa";"Dzielnica Ursynów";"7501623.29440559";"3";"5781369.43034965";"D213661";"21.023726";9316;"Populus alba";"topola biała";"20110704"
"";"średni";"52.165963";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"2,5";"12, 18";"Warszawa";"Dzielnica Ursynów";"7501611.55104895";"3,5";"5781365.12531469";"D213662";"21.023554";9317;"Populus alba";"topola biała";"20110704"
"";"średni";"52.165976";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"8";"120";"Warszawa";"Dzielnica Ursynów";"7501536.6772028";"14";"5781366.61146853";"D213663";"21.02246";9318;"Populus alba";"topola biała";"20110704"
"";"średni";"52.165972";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"8";"99";"Warszawa";"Dzielnica Ursynów";"7501531.90615385";"15";"5781366.0606993";"D213664";"21.02239";9319;"Populus alba";"topola biała";"20110704"
"";"średni";"52.165969";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"7";"105";"Warszawa";"Dzielnica Ursynów";"7501526.72195804";"14";"5781365.73916084";"D213665";"21.022314";9320;"Populus alba";"topola biała";"20110704"
"";"średni";"52.165974";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"7";"88";"Warszawa";"Dzielnica Ursynów";"7501521.76741259";"15";"5781366.28629371";"D213666";"21.022242";9321;"Populus alba";"topola biała";"20110704"
"";"zły";"52.165975";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"6";"115";"Warszawa";"Dzielnica Ursynów";"7501516.62853147";"14";"5781366.46797203";"D213667";"21.022167";9322;"Populus nigra";"topola czarna";"20110704"
"";"średni";"52.16597";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"7";"94";"Warszawa";"Dzielnica Ursynów";"7501512.22433566";"14";"5781365.87202797";"D213668";"21.022103";9323;"Populus nigra";"topola czarna";"20110704"
"";"średni";"52.165968";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"6";"79";"Warszawa";"Dzielnica Ursynów";"7501507.45314685";"14";"5781365.68727273";"D213669";"21.022033";9324;"Populus nigra";"topola czarna";"20110704"
"";"średni";"52.165969";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"7";"102";"Warszawa";"Dzielnica Ursynów";"7501502.59034965";"14";"5781365.77706294";"D213670";"21.021962";9325;"Populus nigra";"topola czarna";"20110704"
"";"średni";"52.165966";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"7";"93";"Warszawa";"Dzielnica Ursynów";"7501497.63538462";"14";"5781365.40965035";"D213671";"21.021889";9326;"Populus nigra";"topola czarna";"20110704"
"";"średni";"52.165964";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"7";"87";"Warszawa";"Dzielnica Ursynów";"7501492.52405594";"15";"5781365.1958042";"D213672";"21.021815";9327;"Populus nigra";"topola czarna";"20110704"
"";"średni";"52.165961";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"8";"96";"Warszawa";"Dzielnica Ursynów";"7501487.61524476";"14";"5781364.84741259";"D213673";"21.021743";9328;"Populus nigra";"topola czarna";"20110704"
"";"średni";"52.165962";"Ursynów";"ul. DOLINA SŁUŻEWIECKA";"Ulica DOLINA SŁUŻEWIECKA";"0";"8";"90";"Warszawa";"Dzielnica Ursynów";"7501482.75174825";"14";"5781365.01706294";"D213674";"21.021672";9329;"Populus nigra";"topola czarna";"20110704"
